session_id,user_type,channel,product,page,event_time,purchase_flag
439,New,Organic,Shoes,Product,2025-10-20 10:51:04,0
439,New,Organic,Shoes,AddToCart,2025-10-20 10:51:50,0
439,New,Organic,Shoes,Checkout,2025-10-20 10:57:34,1
440,Returning,Referral,Shoes,Home,2025-10-20 10:54:00,0
440,Returning,Referral,Shoes,Category,2025-10-20 10:56:00,0
440,Returning,Referral,Shoes,Product,2025-10-20 10:57:27,0
440,Returning,Referral,Shoes,AddToCart,2025-10-20 11:04:11,0
440,Returning,Referral,Shoes,Checkout,2025-10-20 11:06:29,1
441,New,Referral,Shoes,Home,2025-10-20 08:25:00,0
441,New,Referral,Shoes,Category,2025-10-20 08:32:40,0
441,New,Referral,Shoes,Product,2025-10-20 08:38:51,0
441,New,Referral,Shoes,AddToCart,2025-10-20 08:39:37,0
442,New,Paid,Shoes,Home,2025-10-21 06:48:00,0
442,New,Paid,Shoes,Category,2025-10-21 06:57:52,0
443,New,Organic,Bag,Home,2025-10-20 12:56:00,0
444,New,Referral,Watch,Home,2025-10-20 08:25:00,0
444,New,Referral,Watch,Category,2025-10-20 08:27:51,0
444,New,Referral,Watch,Product,2025-10-20 08:35:00,0
445,Returning,Organic,Jacket,Home,2025-10-21 01:27:00,0
445,Returning,Organic,Jacket,Category,2025-10-21 01:33:10,0
446,Returning,Organic,Jacket,Home,2025-10-20 21:51:00,0
446,Returning,Organic,Jacket,Category,2025-10-20 21:55:27,0
447,New,Organic,Shoes,Home,2025-10-21 00:55:00,0
447,New,Organic,Shoes,Category,2025-10-21 01:01:53,0
447,New,Organic,Shoes,Product,2025-10-21 01:06:40,0
447,New,Organic,Shoes,AddToCart,2025-10-21 01:11:48,0
447,New,Organic,Shoes,Checkout,2025-10-21 01:15:57,0
448,New,Organic,Shoes,Home,2025-10-20 23:35:00,0
448,New,Organic,Shoes,Category,2025-10-20 23:38:33,0
448,New,Organic,Shoes,Product,2025-10-20 23:46:11,0
448,New,Organic,Shoes,AddToCart,2025-10-20 23:50:56,0
449,Returning,Referral,Jacket,Home,2025-10-20 16:19:00,0
449,Returning,Referral,Jacket,Category,2025-10-20 16:22:01,0
449,Returning,Referral,Jacket,Product,2025-10-20 16:28:00,0
449,Returning,Referral,Jacket,AddToCart,2025-10-20 16:34:52,0
449,Returning,Referral,Jacket,Checkout,2025-10-20 16:36:50,1
450,New,Organic,Shoes,Home,2025-10-21 04:38:00,0
450,New,Organic,Shoes,Category,2025-10-21 04:39:19,0
450,New,Organic,Shoes,Product,2025-10-21 04:46:59,0
451,New,Organic,Jacket,Home,2025-10-20 09:30:00,0
451,New,Organic,Jacket,Category,2025-10-20 09:31:10,0
451,New,Organic,Jacket,Product,2025-10-20 09:37:46,0
452,New,Organic,Watch,Home,2025-10-20 09:23:00,0
452,New,Organic,Watch,Category,2025-10-20 09:31:47,0
452,New,Organic,Watch,Product,2025-10-20 09:40:59,0
452,New,Organic,Watch,AddToCart,2025-10-20 09:47:17,0
453,Returning,Organic,Bag,Home,2025-10-21 07:09:00,0
453,Returning,Organic,Bag,Category,2025-10-21 07:10:20,0
453,Returning,Organic,Bag,Product,2025-10-21 07:15:08,0
453,Returning,Organic,Bag,AddToCart,2025-10-21 07:21:31,0
453,Returning,Organic,Bag,Checkout,2025-10-21 07:26:55,0
454,Returning,Organic,Jacket,Home,2025-10-20 13:42:00,0
454,Returning,Organic,Jacket,Category,2025-10-20 13:50:31,0
454,Returning,Organic,Jacket,Product,2025-10-20 13:57:03,0
454,Returning,Organic,Jacket,AddToCart,2025-10-20 14:01:27,0
454,Returning,Organic,Jacket,Checkout,2025-10-20 14:09:57,0
455,New,Referral,Jacket,Home,2025-10-20 23:05:00,0
455,New,Referral,Jacket,Category,2025-10-20 23:11:13,0
455,New,Referral,Jacket,Product,2025-10-20 23:13:38,0
456,Returning,Paid,Watch,Home,2025-10-21 06:16:00,0
456,Returning,Paid,Watch,Category,2025-10-21 06:22:54,0
456,Returning,Paid,Watch,Product,2025-10-21 06:28:56,0
457,Returning,Organic,Bag,Home,2025-10-20 14:30:00,0
458,New,Referral,Shoes,Home,2025-10-21 02:44:00,0
458,New,Referral,Shoes,Category,2025-10-21 02:48:37,0
458,New,Referral,Shoes,Product,2025-10-21 02:51:32,0
459,Returning,Paid,Jacket,Home,2025-10-21 00:26:00,0
459,Returning,Paid,Jacket,Category,2025-10-21 00:30:50,0
459,Returning,Paid,Jacket,Product,2025-10-21 00:33:11,0
459,Returning,Paid,Jacket,AddToCart,2025-10-21 00:43:10,0
460,New,Organic,Jacket,Home,2025-10-20 18:14:00,0
460,New,Organic,Jacket,Category,2025-10-20 18:17:55,0
460,New,Organic,Jacket,Product,2025-10-20 18:26:19,0
460,New,Organic,Jacket,AddToCart,2025-10-20 18:32:49,0
461,Returning,Referral,Shoes,Home,2025-10-20 19:31:00,0
461,Returning,Referral,Shoes,Category,2025-10-20 19:39:31,0
462,Returning,Organic,Watch,Home,2025-10-20 15:37:00,0
462,Returning,Organic,Watch,Category,2025-10-20 15:40:53,0
463,Returning,Organic,Watch,Home,2025-10-20 09:35:00,0
463,Returning,Organic,Watch,Category,2025-10-20 09:37:43,0
463,Returning,Organic,Watch,Product,2025-10-20 09:45:53,0
464,Returning,Organic,Watch,Home,2025-10-20 13:25:00,0
464,Returning,Organic,Watch,Category,2025-10-20 13:31:16,0
464,Returning,Organic,Watch,Product,2025-10-20 13:40:54,0
465,Returning,Organic,Watch,Home,2025-10-20 17:57:00,0
465,Returning,Organic,Watch,Category,2025-10-20 18:01:40,0
465,Returning,Organic,Watch,Product,2025-10-20 18:10:43,0
466,New,Referral,Bag,Home,2025-10-21 04:24:00,0
466,New,Referral,Bag,Category,2025-10-21 04:33:31,0
467,Returning,Referral,Shoes,Home,2025-10-21 00:41:00,0
467,Returning,Referral,Shoes,Category,2025-10-21 00:47:52,0
468,New,Organic,Shoes,Home,2025-10-21 05:33:00,0
468,New,Organic,Shoes,Category,2025-10-21 05:41:45,0
468,New,Organic,Shoes,Product,2025-10-21 05:43:59,0
469,New,Referral,Shoes,Home,2025-10-20 14:00:00,0
469,New,Referral,Shoes,Category,2025-10-20 14:08:06,0
469,New,Referral,Shoes,Product,2025-10-20 14:09:26,0
470,New,Organic,Jacket,Home,2025-10-20 10:33:00,0
470,New,Organic,Jacket,Category,2025-10-20 10:35:05,0
470,New,Organic,Jacket,Product,2025-10-20 10:38:37,0
470,New,Organic,Jacket,AddToCart,2025-10-20 10:45:07,0
471,New,Paid,Bag,Home,2025-10-20 20:38:00,0
472,New,Organic,Shoes,Home,2025-10-21 04:22:00,0
472,New,Organic,Shoes,Category,2025-10-21 04:29:29,0
473,Returning,Organic,Jacket,Home,2025-10-21 04:00:00,0
473,Returning,Organic,Jacket,Category,2025-10-21 04:01:50,0
474,New,Paid,Bag,Home,2025-10-21 07:35:00,0
475,Returning,Paid,Bag,Home,2025-10-20 17:58:00,0
476,Returning,Organic,Jacket,Home,2025-10-21 06:04:00,0
476,Returning,Organic,Jacket,Category,2025-10-21 06:10:32,0
476,Returning,Organic,Jacket,Product,2025-10-21 06:17:32,0
476,Returning,Organic,Jacket,AddToCart,2025-10-21 06:25:13,0
476,Returning,Organic,Jacket,Checkout,2025-10-21 06:32:37,0
477,New,Paid,Shoes,Home,2025-10-20 09:52:00,0
477,New,Paid,Shoes,Category,2025-10-20 09:59:10,0
477,New,Paid,Shoes,Product,2025-10-20 10:08:47,0
478,New,Organic,Bag,Home,2025-10-20 17:39:00,0
478,New,Organic,Bag,Category,2025-10-20 17:44:47,0
478,New,Organic,Bag,Product,2025-10-20 17:48:40,0
479,Returning,Referral,Shoes,Home,2025-10-20 08:48:00,0
479,Returning,Referral,Shoes,Category,2025-10-20 08:50:34,0
479,Returning,Referral,Shoes,Product,2025-10-20 08:56:52,0
480,New,Paid,Jacket,Home,2025-10-20 19:48:00,0
480,New,Paid,Jacket,Category,2025-10-20 19:56:56,0
480,New,Paid,Jacket,Product,2025-10-20 19:59:43,0
480,New,Paid,Jacket,AddToCart,2025-10-20 20:09:27,0
481,Returning,Organic,Watch,Home,2025-10-20 22:17:00,0
482,Returning,Organic,Jacket,Home,2025-10-20 08:07:00,0
482,Returning,Organic,Jacket,Category,2025-10-20 08:12:11,0
482,Returning,Organic,Jacket,Product,2025-10-20 08:12:56,0
483,Returning,Paid,Bag,Home,2025-10-20 08:09:00,0
483,Returning,Paid,Bag,Category,2025-10-20 08:12:13,0
483,Returning,Paid,Bag,Product,2025-10-20 08:15:47,0
484,New,Organic,Jacket,Home,2025-10-21 02:17:00,0
484,New,Organic,Jacket,Category,2025-10-21 02:24:02,0
485,New,Organic,Watch,Home,2025-10-20 19:48:00,0
486,New,Referral,Watch,Home,2025-10-21 04:00:00,0
486,New,Referral,Watch,Category,2025-10-21 04:06:59,0
486,New,Referral,Watch,Product,2025-10-21 04:13:00,0
486,New,Referral,Watch,AddToCart,2025-10-21 04:15:11,0
487,New,Organic,Bag,Home,2025-10-21 07:27:00,0
487,New,Organic,Bag,Category,2025-10-21 07:30:41,0
487,New,Organic,Bag,Product,2025-10-21 07:39:25,0
487,New,Organic,Bag,AddToCart,2025-10-21 07:41:13,0
488,New,Organic,Watch,Home,2025-10-20 19:34:00,0
488,New,Organic,Watch,Category,2025-10-20 19:40:01,0
488,New,Organic,Watch,Product,2025-10-20 19:44:39,0
488,New,Organic,Watch,AddToCart,2025-10-20 19:51:23,0
488,New,Organic,Watch,Checkout,2025-10-20 20:01:02,0
489,Returning,Organic,Jacket,Home,2025-10-21 01:05:00,0
489,Returning,Organic,Jacket,Category,2025-10-21 01:11:12,0
489,Returning,Organic,Jacket,Product,2025-10-21 01:19:40,0
490,Returning,Referral,Shoes,Home,2025-10-21 00:00:00,0
490,Returning,Referral,Shoes,Category,2025-10-21 00:06:08,0
490,Returning,Referral,Shoes,Product,2025-10-21 00:10:45,0
491,New,Organic,Shoes,Home,2025-10-21 03:16:00,0
491,New,Organic,Shoes,Category,2025-10-21 03:16:32,0
491,New,Organic,Shoes,Product,2025-10-21 03:19:31,0
492,New,Organic,Bag,Home,2025-10-21 03:47:00,0
493,Returning,Organic,Shoes,Home,2025-10-21 02:28:00,0
493,Returning,Organic,Shoes,Category,2025-10-21 02:37:15,0
493,Returning,Organic,Shoes,Product,2025-10-21 02:40:22,0
493,Returning,Organic,Shoes,AddToCart,2025-10-21 02:44:20,0
494,New,Referral,Jacket,Home,2025-10-20 13:22:00,0
494,New,Referral,Jacket,Category,2025-10-20 13:22:35,0
495,New,Referral,Jacket,Home,2025-10-21 05:00:00,0
495,New,Referral,Jacket,Category,2025-10-21 05:02:37,0
495,New,Referral,Jacket,Product,2025-10-21 05:07:22,0
495,New,Referral,Jacket,AddToCart,2025-10-21 05:10:31,0
495,New,Referral,Jacket,Checkout,2025-10-21 05:16:33,1
496,New,Organic,Shoes,Home,2025-10-21 00:33:00,0
496,New,Organic,Shoes,Category,2025-10-21 00:40:15,0
496,New,Organic,Shoes,Product,2025-10-21 00:47:08,0
497,Returning,Paid,Watch,Home,2025-10-21 06:46:00,0
497,Returning,Paid,Watch,Category,2025-10-21 06:52:22,0
497,Returning,Paid,Watch,Product,2025-10-21 06:55:43,0
498,New,Paid,Watch,Home,2025-10-21 01:11:00,0
499,New,Organic,Shoes,Home,2025-10-20 22:53:00,0
499,New,Organic,Shoes,Category,2025-10-20 22:57:03,0
500,Returning,Referral,Jacket,Home,2025-10-21 06:40:00,0
500,Returning,Referral,Jacket,Category,2025-10-21 06:47:01,0
500,Returning,Referral,Jacket,Product,2025-10-21 06:48:37,0
500,Returning,Referral,Jacket,AddToCart,2025-10-21 06:56:54,0
501,Returning,Organic,Bag,Home,2025-10-20 08:55:00,0
501,Returning,Organic,Bag,Category,2025-10-20 08:58:31,0
501,Returning,Organic,Bag,Product,2025-10-20 09:03:53,0
502,New,Paid,Jacket,Home,2025-10-20 08:25:00,0
503,New,Organic,Shoes,Home,2025-10-21 01:50:00,0
503,New,Organic,Shoes,Category,2025-10-21 01:56:01,0
503,New,Organic,Shoes,Product,2025-10-21 02:05:01,0
504,New,Paid,Shoes,Home,2025-10-20 09:53:00,0
504,New,Paid,Shoes,Category,2025-10-20 09:57:42,0
505,New,Paid,Watch,Home,2025-10-20 21:02:00,0
505,New,Paid,Watch,Category,2025-10-20 21:09:29,0
505,New,Paid,Watch,Product,2025-10-20 21:19:14,0
506,Returning,Organic,Shoes,Home,2025-10-20 12:31:00,0
506,Returning,Organic,Shoes,Category,2025-10-20 12:40:24,0
506,Returning,Organic,Shoes,Product,2025-10-20 12:48:55,0
507,New,Organic,Bag,Home,2025-10-21 03:59:00,0
507,New,Organic,Bag,Category,2025-10-21 04:07:02,0
507,New,Organic,Bag,Product,2025-10-21 04:08:47,0
507,New,Organic,Bag,AddToCart,2025-10-21 04:16:54,0
508,Returning,Paid,Watch,Home,2025-10-20 19:41:00,0
509,New,Referral,Bag,Home,2025-10-20 19:12:00,0
509,New,Referral,Bag,Category,2025-10-20 19:16:09,0
510,Returning,Paid,Watch,Home,2025-10-20 08:37:00,0
510,Returning,Paid,Watch,Category,2025-10-20 08:42:20,0
511,New,Organic,Shoes,Home,2025-10-21 06:11:00,0
511,New,Organic,Shoes,Category,2025-10-21 06:15:27,0
511,New,Organic,Shoes,Product,2025-10-21 06:16:25,0
511,New,Organic,Shoes,AddToCart,2025-10-21 06:21:30,0
512,New,Organic,Bag,Home,2025-10-20 20:14:00,0
512,New,Organic,Bag,Category,2025-10-20 20:17:23,0
513,New,Paid,Bag,Home,2025-10-20 11:38:00,0
513,New,Paid,Bag,Category,2025-10-20 11:46:38,0
513,New,Paid,Bag,Product,2025-10-20 11:47:10,0
513,New,Paid,Bag,AddToCart,2025-10-20 11:56:45,0
514,Returning,Referral,Shoes,Home,2025-10-20 22:08:00,0
514,Returning,Referral,Shoes,Category,2025-10-20 22:15:03,0
515,New,Organic,Shoes,Home,2025-10-21 07:37:00,0
515,New,Organic,Shoes,Category,2025-10-21 07:41:02,0
515,New,Organic,Shoes,Product,2025-10-21 07:44:55,0
515,New,Organic,Shoes,AddToCart,2025-10-21 07:52:03,0
516,New,Referral,Bag,Home,2025-10-20 12:09:00,0
516,New,Referral,Bag,Category,2025-10-20 12:11:52,0
516,New,Referral,Bag,Product,2025-10-20 12:15:35,0
516,New,Referral,Bag,AddToCart,2025-10-20 12:23:51,0
516,New,Referral,Bag,Checkout,2025-10-20 12:28:10,0
517,New,Organic,Watch,Home,2025-10-20 15:32:00,0
517,New,Organic,Watch,Category,2025-10-20 15:37:43,0
517,New,Organic,Watch,Product,2025-10-20 15:47:15,0
517,New,Organic,Watch,AddToCart,2025-10-20 15:50:05,0
518,New,Paid,Watch,Home,2025-10-21 02:08:00,0
519,New,Organic,Shoes,Home,2025-10-20 13:27:00,0
519,New,Organic,Shoes,Category,2025-10-20 13:31:30,0
519,New,Organic,Shoes,Product,2025-10-20 13:36:38,0
519,New,Organic,Shoes,AddToCart,2025-10-20 13:46:24,0
519,New,Organic,Shoes,Checkout,2025-10-20 13:54:52,1
520,Returning,Organic,Watch,Home,2025-10-21 03:15:00,0
520,Returning,Organic,Watch,Category,2025-10-21 03:20:07,0
520,Returning,Organic,Watch,Product,2025-10-21 03:29:17,0
521,New,Referral,Watch,Home,2025-10-21 07:33:00,0
521,New,Referral,Watch,Category,2025-10-21 07:40:59,0
521,New,Referral,Watch,Product,2025-10-21 07:41:45,0
522,New,Organic,Jacket,Home,2025-10-20 18:46:00,0
522,New,Organic,Jacket,Category,2025-10-20 18:51:44,0
522,New,Organic,Jacket,Product,2025-10-20 18:53:23,0
522,New,Organic,Jacket,AddToCart,2025-10-20 19:00:36,0
523,Returning,Paid,Bag,Home,2025-10-20 14:46:00,0
523,Returning,Paid,Bag,Category,2025-10-20 14:50:31,0
523,Returning,Paid,Bag,Product,2025-10-20 14:58:41,0
523,Returning,Paid,Bag,AddToCart,2025-10-20 15:05:46,0
524,Returning,Paid,Watch,Home,2025-10-21 07:28:00,0
524,Returning,Paid,Watch,Category,2025-10-21 07:29:12,0
524,Returning,Paid,Watch,Product,2025-10-21 07:33:52,0
525,New,Referral,Jacket,Home,2025-10-21 06:01:00,0
526,New,Paid,Watch,Home,2025-10-20 20:44:00,0
526,New,Paid,Watch,Category,2025-10-20 20:51:23,0
526,New,Paid,Watch,Product,2025-10-20 20:59:06,0
526,New,Paid,Watch,AddToCart,2025-10-20 21:05:12,0
526,New,Paid,Watch,Checkout,2025-10-20 21:07:41,0
527,New,Paid,Bag,Home,2025-10-20 09:30:00,0
527,New,Paid,Bag,Category,2025-10-20 09:38:27,0
527,New,Paid,Bag,Product,2025-10-20 09:42:50,0
527,New,Paid,Bag,AddToCart,2025-10-20 09:47:24,0
527,New,Paid,Bag,Checkout,2025-10-20 09:56:57,1
528,New,Paid,Jacket,Home,2025-10-20 15:04:00,0
528,New,Paid,Jacket,Category,2025-10-20 15:09:43,0
528,New,Paid,Jacket,Product,2025-10-20 15:16:10,0
529,New,Organic,Shoes,Home,2025-10-20 08:50:00,0
529,New,Organic,Shoes,Category,2025-10-20 08:51:42,0
529,New,Organic,Shoes,Product,2025-10-20 08:57:53,0
529,New,Organic,Shoes,AddToCart,2025-10-20 09:01:20,0
530,New,Organic,Bag,Home,2025-10-20 11:45:00,0
530,New,Organic,Bag,Category,2025-10-20 11:50:05,0
531,New,Organic,Watch,Home,2025-10-20 20:08:00,0
531,New,Organic,Watch,Category,2025-10-20 20:16:29,0
532,New,Organic,Jacket,Home,2025-10-21 07:24:00,0
532,New,Organic,Jacket,Category,2025-10-21 07:24:50,0
532,New,Organic,Jacket,Product,2025-10-21 07:34:00,0
532,New,Organic,Jacket,AddToCart,2025-10-21 07:43:46,0
532,New,Organic,Jacket,Checkout,2025-10-21 07:50:09,0
533,New,Paid,Bag,Home,2025-10-21 07:06:00,0
533,New,Paid,Bag,Category,2025-10-21 07:12:18,0
533,New,Paid,Bag,Product,2025-10-21 07:19:39,0
533,New,Paid,Bag,AddToCart,2025-10-21 07:20:11,0
534,New,Paid,Watch,Home,2025-10-20 12:00:00,0
534,New,Paid,Watch,Category,2025-10-20 12:02:49,0
534,New,Paid,Watch,Product,2025-10-20 12:08:40,0
534,New,Paid,Watch,AddToCart,2025-10-20 12:10:16,0
535,New,Organic,Watch,Home,2025-10-21 02:11:00,0
536,New,Organic,Watch,Home,2025-10-21 06:15:00,0
536,New,Organic,Watch,Category,2025-10-21 06:15:51,0
536,New,Organic,Watch,Product,2025-10-21 06:20:56,0
536,New,Organic,Watch,AddToCart,2025-10-21 06:28:01,0
536,New,Organic,Watch,Checkout,2025-10-21 06:36:02,1
537,New,Organic,Bag,Home,2025-10-21 03:56:00,0
537,New,Organic,Bag,Category,2025-10-21 04:02:23,0
537,New,Organic,Bag,Product,2025-10-21 04:08:00,0
537,New,Organic,Bag,AddToCart,2025-10-21 04:15:07,0
537,New,Organic,Bag,Checkout,2025-10-21 04:20:13,0
538,Returning,Organic,Jacket,Home,2025-10-20 10:18:00,0
538,Returning,Organic,Jacket,Category,2025-10-20 10:24:57,0
538,Returning,Organic,Jacket,Product,2025-10-20 10:30:12,0
539,New,Organic,Jacket,Home,2025-10-20 19:39:00,0
539,New,Organic,Jacket,Category,2025-10-20 19:40:09,0
539,New,Organic,Jacket,Product,2025-10-20 19:45:04,0
539,New,Organic,Jacket,AddToCart,2025-10-20 19:52:39,0
540,Returning,Paid,Bag,Home,2025-10-21 07:48:00,0
540,Returning,Paid,Bag,Category,2025-10-21 07:54:38,0
540,Returning,Paid,Bag,Product,2025-10-21 07:56:01,0
540,Returning,Paid,Bag,AddToCart,2025-10-21 07:58:57,0
541,Returning,Paid,Jacket,Home,2025-10-20 18:41:00,0
542,New,Organic,Jacket,Home,2025-10-20 19:43:00,0
543,Returning,Referral,Bag,Home,2025-10-21 01:38:00,0
544,New,Referral,Bag,Home,2025-10-20 20:42:00,0
544,New,Referral,Bag,Category,2025-10-20 20:51:11,0
544,New,Referral,Bag,Product,2025-10-20 20:52:26,0
544,New,Referral,Bag,AddToCart,2025-10-20 21:01:46,0
545,Returning,Organic,Shoes,Home,2025-10-20 20:32:00,0
545,Returning,Organic,Shoes,Category,2025-10-20 20:33:10,0
546,New,Referral,Shoes,Home,2025-10-21 03:56:00,0
546,New,Referral,Shoes,Category,2025-10-21 04:01:02,0
547,New,Paid,Jacket,Home,2025-10-21 06:27:00,0
547,New,Paid,Jacket,Category,2025-10-21 06:28:27,0
548,New,Paid,Bag,Home,2025-10-20 21:54:00,0
548,New,Paid,Bag,Category,2025-10-20 21:59:08,0
549,Returning,Organic,Shoes,Home,2025-10-20 09:26:00,0
549,Returning,Organic,Shoes,Category,2025-10-20 09:32:50,0
549,Returning,Organic,Shoes,Product,2025-10-20 09:39:18,0
549,Returning,Organic,Shoes,AddToCart,2025-10-20 09:48:11,0
549,Returning,Organic,Shoes,Checkout,2025-10-20 09:52:18,0
550,New,Organic,Bag,Home,2025-10-20 18:56:00,0
550,New,Organic,Bag,Category,2025-10-20 18:59:44,0
550,New,Organic,Bag,Product,2025-10-20 19:02:15,0
550,New,Organic,Bag,AddToCart,2025-10-20 19:03:52,0
550,New,Organic,Bag,Checkout,2025-10-20 19:13:35,0
551,Returning,Organic,Jacket,Home,2025-10-20 08:24:00,0
551,Returning,Organic,Jacket,Category,2025-10-20 08:32:40,0
551,Returning,Organic,Jacket,Product,2025-10-20 08:38:54,0
551,Returning,Organic,Jacket,AddToCart,2025-10-20 08:42:25,0
551,Returning,Organic,Jacket,Checkout,2025-10-20 08:50:10,0
552,New,Paid,Watch,Home,2025-10-20 21:29:00,0
552,New,Paid,Watch,Category,2025-10-20 21:35:54,0
553,New,Organic,Shoes,Home,2025-10-20 09:25:00,0
553,New,Organic,Shoes,Category,2025-10-20 09:26:00,0
553,New,Organic,Shoes,Product,2025-10-20 09:33:57,0
553,New,Organic,Shoes,AddToCart,2025-10-20 09:38:00,0
553,New,Organic,Shoes,Checkout,2025-10-20 09:40:32,0
554,New,Referral,Shoes,Home,2025-10-20 19:24:00,0
554,New,Referral,Shoes,Category,2025-10-20 19:26:46,0
554,New,Referral,Shoes,Product,2025-10-20 19:31:10,0
554,New,Referral,Shoes,AddToCart,2025-10-20 19:31:54,0
554,New,Referral,Shoes,Checkout,2025-10-20 19:39:37,1
555,New,Paid,Jacket,Home,2025-10-20 11:16:00,0
555,New,Paid,Jacket,Category,2025-10-20 11:24:55,0
555,New,Paid,Jacket,Product,2025-10-20 11:34:02,0
556,New,Organic,Watch,Home,2025-10-20 14:43:00,0
557,New,Organic,Bag,Home,2025-10-21 00:31:00,0
557,New,Organic,Bag,Category,2025-10-21 00:36:32,0
557,New,Organic,Bag,Product,2025-10-21 00:38:23,0
557,New,Organic,Bag,AddToCart,2025-10-21 00:46:12,0
557,New,Organic,Bag,Checkout,2025-10-21 00:48:47,1
558,New,Organic,Jacket,Home,2025-10-20 08:21:00,0
558,New,Organic,Jacket,Category,2025-10-20 08:30:00,0
558,New,Organic,Jacket,Product,2025-10-20 08:39:52,0
559,Returning,Organic,Jacket,Home,2025-10-20 19:19:00,0
559,Returning,Organic,Jacket,Category,2025-10-20 19:28:44,0
559,Returning,Organic,Jacket,Product,2025-10-20 19:35:43,0
559,Returning,Organic,Jacket,AddToCart,2025-10-20 19:42:05,0
560,New,Referral,Shoes,Home,2025-10-21 03:58:00,0
560,New,Referral,Shoes,Category,2025-10-21 04:05:49,0
561,New,Organic,Shoes,Home,2025-10-20 17:42:00,0
561,New,Organic,Shoes,Category,2025-10-20 17:49:57,0
562,New,Organic,Jacket,Home,2025-10-20 17:40:00,0
562,New,Organic,Jacket,Category,2025-10-20 17:42:35,0
563,New,Referral,Jacket,Home,2025-10-20 18:07:00,0
563,New,Referral,Jacket,Category,2025-10-20 18:14:22,0
563,New,Referral,Jacket,Product,2025-10-20 18:24:18,0
563,New,Referral,Jacket,AddToCart,2025-10-20 18:25:26,0
563,New,Referral,Jacket,Checkout,2025-10-20 18:33:09,1
564,New,Referral,Bag,Home,2025-10-21 01:18:00,0
564,New,Referral,Bag,Category,2025-10-21 01:26:38,0
564,New,Referral,Bag,Product,2025-10-21 01:32:05,0
565,New,Organic,Bag,Home,2025-10-20 14:06:00,0
565,New,Organic,Bag,Category,2025-10-20 14:11:23,0
566,Returning,Organic,Shoes,Home,2025-10-20 22:38:00,0
566,Returning,Organic,Shoes,Category,2025-10-20 22:43:56,0
566,Returning,Organic,Shoes,Product,2025-10-20 22:44:39,0
566,Returning,Organic,Shoes,AddToCart,2025-10-20 22:48:02,0
566,Returning,Organic,Shoes,Checkout,2025-10-20 22:53:10,0
567,Returning,Organic,Watch,Home,2025-10-21 07:55:00,0
567,Returning,Organic,Watch,Category,2025-10-21 08:01:18,0
567,Returning,Organic,Watch,Product,2025-10-21 08:05:13,0
568,New,Organic,Watch,Home,2025-10-21 00:06:00,0
569,New,Paid,Bag,Home,2025-10-20 17:14:00,0
570,New,Organic,Bag,Home,2025-10-20 22:44:00,0
570,New,Organic,Bag,Category,2025-10-20 22:46:06,0
570,New,Organic,Bag,Product,2025-10-20 22:53:41,0
570,New,Organic,Bag,AddToCart,2025-10-20 22:55:46,0
571,Returning,Organic,Bag,Home,2025-10-21 02:24:00,0
572,New,Referral,Watch,Home,2025-10-20 12:44:00,0
572,New,Referral,Watch,Category,2025-10-20 12:46:44,0
572,New,Referral,Watch,Product,2025-10-20 12:50:49,0
573,New,Paid,Bag,Home,2025-10-21 03:00:00,0
573,New,Paid,Bag,Category,2025-10-21 03:04:19,0
573,New,Paid,Bag,Product,2025-10-21 03:10:33,0
574,New,Paid,Watch,Home,2025-10-20 09:52:00,0
574,New,Paid,Watch,Category,2025-10-20 09:53:07,0
574,New,Paid,Watch,Product,2025-10-20 09:57:55,0
574,New,Paid,Watch,AddToCart,2025-10-20 10:00:15,0
574,New,Paid,Watch,Checkout,2025-10-20 10:06:15,0
575,New,Organic,Jacket,Home,2025-10-20 09:06:00,0
575,New,Organic,Jacket,Category,2025-10-20 09:08:51,0
575,New,Organic,Jacket,Product,2025-10-20 09:16:08,0
575,New,Organic,Jacket,AddToCart,2025-10-20 09:20:45,0
576,Returning,Paid,Jacket,Home,2025-10-20 20:19:00,0
576,Returning,Paid,Jacket,Category,2025-10-20 20:28:26,0
576,Returning,Paid,Jacket,Product,2025-10-20 20:33:37,0
576,Returning,Paid,Jacket,AddToCart,2025-10-20 20:39:58,0
576,Returning,Paid,Jacket,Checkout,2025-10-20 20:44:07,0
577,Returning,Organic,Jacket,Home,2025-10-21 05:54:00,0
577,Returning,Organic,Jacket,Category,2025-10-21 06:03:37,0
577,Returning,Organic,Jacket,Product,2025-10-21 06:08:27,0
577,Returning,Organic,Jacket,AddToCart,2025-10-21 06:10:16,0
578,New,Organic,Watch,Home,2025-10-20 22:43:00,0
578,New,Organic,Watch,Category,2025-10-20 22:45:39,0
578,New,Organic,Watch,Product,2025-10-20 22:53:23,0
578,New,Organic,Watch,AddToCart,2025-10-20 23:00:22,0
579,New,Paid,Watch,Home,2025-10-20 10:01:00,0
579,New,Paid,Watch,Category,2025-10-20 10:02:22,0
579,New,Paid,Watch,Product,2025-10-20 10:08:25,0
579,New,Paid,Watch,AddToCart,2025-10-20 10:11:32,0
579,New,Paid,Watch,Checkout,2025-10-20 10:18:31,1
580,Returning,Organic,Bag,Home,2025-10-20 13:43:00,0
580,Returning,Organic,Bag,Category,2025-10-20 13:52:56,0
580,Returning,Organic,Bag,Product,2025-10-20 13:54:19,0
580,Returning,Organic,Bag,AddToCart,2025-10-20 14:03:08,0
581,New,Paid,Jacket,Home,2025-10-20 19:42:00,0
581,New,Paid,Jacket,Category,2025-10-20 19:47:49,0
